atm_id,city_state_zip.city,city_state_zip.state,city_state_zip.zip,pos_capability,offsite_or_onsite,bank
22150,Woodruff,AZ,85942,chip,onsite,jpmc
22151,Springfield,WI,53176,chip,onsite,jpmc
22152,Waconia,MN,55387,swipe,offsite,jpmc
22153,Bonnyman,KY,41719,chip,onsite,jpmc
22154,Elmhurst,NY,11373,chip,onsite,jpmc
22155,Bloomingdale,IL,60108,swipe,onsite,jpmc
22156,Norris City,IL,62869,swipe,onsite,jpmc
22157,Nunn,CO,80648,chip,onsite,jpmc
22158,Quitman,MS,39355,chip,onsite,jpmc
22159,Yorkville,CA,95494,chip,onsite,jpmc
22160,Washington,DC,20391,chip,offsite,jpmc
22161,Juneau,AK,99850,chip,onsite,jpmc
22162,Mount Carmel,UT,84755,chip,onsite,jpmc
22163,Bixby,MO,65439,swipe,onsite,jpmc
22164,Lyndora,PA,16045,swipe,onsite,jpmc
22165,Mesa Verde National Park,CO,81330,chip,onsite,jpmc
22166,New London,NC,28127,chip,onsite,jpmc
22167,Irvington,AL,36544,chip,onsite,jpmc
22168,Ferron,UT,84523,chip,onsite,jpmc
22169,Los Angeles,CA,90087,chip,offsite,hsbc
22170,Reseda,CA,91335,chip,onsite,jpmc
22171,Sicklerville,NJ,8081,swipe,onsite,jpmc
22172,Melrose,OH,45861,chip,onsite,jpmc
22173,Arcadia,FL,34266,swipe,onsite,jpmc
8377,Washington,DC,20260,swipe,onsite,jpmc
8378,Harrisburg,OH,43126,chip,onsite,jpmc
8379,Etowah,TN,37331,swipe,onsite,jpmc
8380,Muskegon,MI,49442,chip,onsite,jpmc
8381,East Bloomfield,NY,14443,chip,onsite,jpmc
8382,Falkville,AL,35622,chip,onsite,jpmc
8383,Philadelphia,PA,19125,chip,onsite,jpmc
8384,River Edge,NJ,7661,chip,onsite,bank_of_america
8385,Zoe,KY,41397,swipe,onsite,jpmc
8386,Jenkins,KY,41537,chip,onsite,jpmc
8387,Marietta,TX,75566,swipe,onsite,jpmc
8388,Evansville,IN,47740,chip,offsite,jpmc
8389,Oslo,MN,56744,chip,onsite,jpmc
8390,Levant,KS,67743,swipe,onsite,jpmc
8391,Pittsboro,IN,46167,chip,onsite,jpmc
8392,Rockville,MD,20851,chip,offsite,jpmc
8393,Des Moines,IA,50335,chip,onsite,jpmc
8394,Labadie,MO,63055,swipe,onsite,jpmc
8395,Malcolm,AL,36556,swipe,offsite,hsbc
8396,Creston,NE,68631,swipe,onsite,jpmc
8397,Bloomington Springs,TN,38545,swipe,onsite,jpmc
8398,Colton,OR,97017,swipe,onsite,wellsfargo
8399,Bartlesville,OK,74005,chip,onsite,jpmc
8400,Wilson,WY,83014,chip,onsite,wellsfargo
8401,Nevada,TX,75173,chip,onsite,bank_of_america
8402,Cutler,CA,93615,chip,onsite,jpmc
8403,Huntsville,IL,62344,chip,onsite,jpmc
8404,Goochland,VA,23063,chip,onsite,jpmc
8405,Saint Paul,MN,55101,chip,onsite,jpmc
8406,Mount Hope,WV,25880,chip,onsite,jpmc
8407,Lancaster,SC,29721,swipe,onsite,hsbc
8408,Euclid,OH,44123,chip,onsite,jpmc
8409,Autryville,NC,28318,chip,offsite,jpmc
8410,Pembroke,GA,31321,swipe,onsite,jpmc
8411,Friendsville,PA,18818,chip,onsite,jpmc
8412,Auburn,WA,98002,chip,offsite,jpmc
8413,Morral,OH,43337,chip,onsite,jpmc
8414,Pine Island,MN,55963,chip,onsite,wellsfargo
8415,Ringle,WI,54471,chip,onsite,jpmc
8416,Somerset,CA,95684,chip,onsite,jpmc
8417,Atlanta,GA,30336,swipe,onsite,jpmc
8418,Hodges,AL,35571,chip,onsite,wellsfargo
8419,Bondville,IL,61815,chip,onsite,jpmc
8420,Novelty,OH,44072,swipe,onsite,jpmc
8421,Reklaw,TX,75784,swipe,onsite,jpmc
8422,Brackney,PA,18812,swipe,onsite,jpmc
8423,Kidder,MO,64649,chip,onsite,hsbc
8424,Glenn,CA,95943,chip,onsite,jpmc
8425,Thousandsticks,KY,41766,chip,onsite,jpmc
8426,Alexandria,LA,71302,chip,onsite,jpmc
8427,Wilmont,MN,56185,chip,onsite,hsbc
8428,Hemet,CA,92546,swipe,onsite,jpmc
8429,Tallmadge,OH,44278,swipe,onsite,jpmc
8430,Davenport,FL,33836,chip,onsite,hsbc
8431,Longdale,OK,73755,chip,onsite,jpmc
8432,Boynton Beach,FL,33437,chip,onsite,jpmc
8433,Glasgow,KY,42141,chip,onsite,jpmc
8434,Goldfield,IA,50542,chip,onsite,wellsfargo
8435,Fostoria,KS,66426,chip,onsite,jpmc
8436,Capitol Heights,MD,20790,chip,onsite,jpmc
8437,Miami,FL,33147,chip,onsite,jpmc
8438,Mayfield,KS,67103,chip,offsite,jpmc
8439,Eden,ID,83325,chip,onsite,jpmc
8440,Ponderosa,NM,87044,chip,offsite,jpmc
8441,Atlanta,GA,31191,chip,onsite,jpmc
8442,Artesia,MS,39736,swipe,onsite,jpmc
8443,Tracys Landing,MD,20779,chip,onsite,jpmc
8444,Peapack,NJ,7977,chip,offsite,jpmc
8445,Hawleyville,CT,6440,swipe,onsite,jpmc
8446,Graysville,PA,15337,chip,onsite,jpmc
8447,Bridgeville,DE,19933,chip,onsite,jpmc
8448,Saint Ansgar,IA,50472,swipe,onsite,jpmc
8449,El Paso,TX,79977,chip,onsite,jpmc
8450,Little Mountain,SC,29075,chip,onsite,bank_of_america
8451,Jesup,GA,31599,chip,onsite,jpmc
8452,Rochester,NH,3868,swipe,onsite,jpmc
8453,Long Beach,CA,90813,chip,offsite,jpmc
8454,Washington,DC,20579,swipe,onsite,bank_of_america
8455,Burbank,IL,60459,chip,onsite,wellsfargo
8456,Reston,VA,20194,chip,offsite,jpmc
8457,Schiller Park,IL,60176,chip,onsite,jpmc
8458,Arlington,TX,76001,swipe,onsite,jpmc
8459,Bridgeport,CT,6607,chip,onsite,jpmc
8460,Huntington,WV,25773,chip,onsite,jpmc
8461,West Camp,NY,12490,chip,onsite,jpmc
8462,El Cajon,CA,92019,chip,onsite,jpmc
8463,Promise City,IA,52583,chip,onsite,jpmc
8464,Kitzmiller,MD,21538,chip,onsite,jpmc
8465,Walker,KS,67674,chip,onsite,jpmc
8466,Sabine Pass,TX,77655,chip,onsite,jpmc
8467,Staffordsville,VA,24167,swipe,onsite,jpmc
8468,Carlton,GA,30627,swipe,onsite,jpmc
8469,Santa Barbara,CA,93106,chip,onsite,jpmc
8470,Navajo,NM,87328,chip,onsite,jpmc
8471,Lane,SD,57358,chip,onsite,jpmc
8472,Macomb,MO,65702,chip,onsite,hsbc
8473,Melstone,MT,59054,chip,onsite,jpmc
8474,Kansas City,MO,64944,chip,offsite,hsbc
8475,Houston,TX,77241,chip,onsite,wellsfargo
8476,Mount Angel,OR,97362,chip,onsite,jpmc
8477,Cardinal,VA,23025,chip,onsite,jpmc
8478,Sahuarita,AZ,85629,swipe,onsite,hsbc
8479,Walnut,IL,61376,chip,onsite,jpmc
8480,Wilkeson,WA,98396,chip,offsite,hsbc
8481,Folsomville,IN,47614,chip,onsite,jpmc
8482,Hinesburg,VT,5461,chip,onsite,hsbc
8483,Troy,NC,27371,chip,onsite,jpmc
8484,Penfield,IL,61862,swipe,onsite,jpmc
8485,Friedens,PA,15541,swipe,onsite,jpmc
8486,Eureka,WI,54934,chip,onsite,jpmc
8487,Chico,CA,95927,swipe,onsite,jpmc
8488,Oneida,PA,18242,chip,onsite,jpmc
8489,Campbell,TX,75422,chip,onsite,jpmc
8490,Mcgrew,NE,69353,chip,onsite,jpmc
8491,Gila,NM,88038,chip,onsite,jpmc
8492,Houston,TX,77062,chip,onsite,jpmc
8493,Beaver,OR,97108,swipe,onsite,jpmc
8494,Riesel,TX,76682,chip,onsite,jpmc
8495,Madera,CA,93638,swipe,onsite,jpmc
8496,Fremont,CA,94555,chip,onsite,jpmc
8497,Glen White,WV,25849,swipe,onsite,jpmc
8498,Mount Bethel,PA,18343,chip,onsite,jpmc
8499,Grafton,WI,53024,chip,onsite,bank_of_america
8500,Farmersville,OH,45325,chip,onsite,jpmc
8501,Wickliffe,KY,42087,chip,onsite,jpmc
8502,Nunapitchuk,AK,99641,swipe,onsite,jpmc
8503,Texico,IL,62889,swipe,onsite,jpmc
8504,Washington,DC,20078,chip,offsite,jpmc
8505,Livermore Falls,ME,4254,chip,onsite,jpmc
8506,Atlantic City,NJ,8405,swipe,onsite,jpmc
8507,Fort Lauderdale,FL,33338,chip,onsite,hsbc
8508,Reeves,LA,70658,chip,offsite,jpmc
8509,Rozet,WY,82727,swipe,onsite,hsbc
8510,Orlinda,TN,37141,chip,onsite,jpmc
8511,Hartman,AR,72840,chip,onsite,wellsfargo
8512,Webster Springs,WV,26288,chip,onsite,jpmc
8513,Memphis,TN,38175,chip,onsite,jpmc
8514,Malibu,CA,90264,swipe,onsite,jpmc
8515,Philadelphia,PA,19171,chip,onsite,jpmc
8516,Boys Ranch,TX,79010,chip,onsite,bank_of_america
8517,Millersview,TX,76862,chip,onsite,jpmc
8518,Rainbow City,AL,35906,chip,onsite,jpmc
8519,Keithville,LA,71047,swipe,onsite,jpmc
8520,Bridgeport,NE,69336,swipe,onsite,jpmc
8521,Byromville,GA,31007,swipe,onsite,jpmc
8522,Montgomery,VT,5470,chip,onsite,jpmc
8523,Finchville,KY,40022,chip,onsite,hsbc
8524,Colorado Springs,CO,80932,chip,onsite,jpmc
8525,Creve Coeur,IL,61610,chip,onsite,jpmc
8526,Lankin,ND,58250,swipe,onsite,jpmc
8527,Leon,IA,50144,chip,offsite,jpmc
8528,Topeka,KS,66652,chip,onsite,jpmc
8529,Medford,OR,97501,chip,onsite,jpmc
8530,Green Valley,AZ,85614,chip,onsite,jpmc
8531,Lowell,VT,5847,swipe,onsite,hsbc
8532,Boggstown,IN,46110,chip,onsite,jpmc
8533,Washington,DC,20560,swipe,offsite,jpmc
8534,Marion,OH,43302,swipe,offsite,wellsfargo
8535,Bettsville,OH,44815,chip,onsite,bank_of_america
8536,Hettinger,ND,58639,chip,onsite,wellsfargo
8537,Saint Louis,MO,63195,chip,onsite,jpmc
8538,Braymer,MO,64624,chip,onsite,jpmc
8539,Cornwall,PA,17016,chip,onsite,jpmc
8540,Earlington,PA,18918,chip,onsite,wellsfargo
8541,Charleston,WV,25306,swipe,offsite,jpmc
8542,Nikolai,AK,99691,swipe,onsite,jpmc
8543,Eagle,WI,53119,swipe,onsite,jpmc
8544,Cowlesville,NY,14037,chip,onsite,jpmc
8545,De Forest,WI,53532,chip,offsite,jpmc
8546,Maupin,OR,97037,chip,onsite,wellsfargo
8547,Ashland,MT,59003,swipe,onsite,bank_of_america
8548,Old Westbury,NY,11568,chip,onsite,jpmc
8549,Kildare,TX,75562,chip,onsite,jpmc
8550,Parnell,MO,64475,chip,offsite,jpmc
8551,Fair Grove,MO,65648,chip,onsite,jpmc
8552,Henderson,NE,68371,chip,onsite,jpmc
8553,Takoma Park,MD,20913,chip,onsite,bank_of_america
8554,Mountain View,CA,94041,chip,onsite,jpmc
8555,Titonka,IA,50480,chip,onsite,jpmc
8556,Salineno,TX,78585,swipe,onsite,jpmc
8557,Kurtz,IN,47249,chip,onsite,jpmc
8558,Ward,AR,72176,chip,onsite,jpmc
8559,Pocatello,ID,83209,chip,onsite,jpmc
8560,Silver Spring,MD,20997,swipe,onsite,hsbc
8561,Dravosburg,PA,15034,chip,onsite,jpmc
8562,Portage,ME,4768,chip,onsite,jpmc
8563,Barrett,MN,56311,chip,onsite,jpmc
8564,Monte Rio,CA,95462,chip,onsite,jpmc
8565,Ralph,MI,49877,chip,onsite,jpmc
8566,Burdick,KS,66838,chip,onsite,jpmc
8567,Hazleton,IN,47640,swipe,onsite,hsbc
8568,Sandpoint,ID,83888,chip,onsite,jpmc
8569,Tulia,TX,79088,chip,onsite,jpmc
8570,Morehouse,MO,63868,chip,onsite,jpmc
8571,Ballantine,MT,59006,chip,offsite,jpmc
8572,Richboro,PA,18954,chip,onsite,jpmc
8573,Beverly,NJ,8010,swipe,onsite,jpmc
8574,Runnells,IA,50237,chip,onsite,jpmc
8575,Pomona,MO,65789,chip,offsite,jpmc
8576,Landers,CA,92285,chip,onsite,jpmc
8577,Hyattsville,MD,20785,chip,onsite,bank_of_america
8578,Bostwick,FL,32007,chip,onsite,jpmc
8579,Valparaiso,IN,46383,swipe,onsite,jpmc
8580,Grand Rapids,MI,49512,chip,onsite,jpmc
8581,Barnard,SD,57426,chip,onsite,jpmc
8582,Dunedin,FL,34697,chip,onsite,jpmc
8583,Van Etten,NY,14889,chip,onsite,jpmc
8584,Birmingham,AL,35283,chip,onsite,jpmc
8585,Rule,TX,79547,chip,onsite,jpmc
8586,Chillicothe,MO,64601,chip,onsite,jpmc
8587,Rutherford,NJ,7070,chip,onsite,jpmc
8588,Canaan,CT,6018,chip,onsite,jpmc
8589,Tahlequah,OK,74465,swipe,onsite,jpmc
8590,Rapidan,VA,22733,chip,onsite,jpmc
8591,East Sparta,OH,44626,chip,onsite,jpmc
8592,O Brien,OR,97534,swipe,offsite,jpmc
8593,Irving,TX,75063,chip,onsite,jpmc
8594,Great Bend,ND,58039,chip,onsite,jpmc
8595,Funston,GA,31753,chip,onsite,bank_of_america
8596,Alamo,ND,58830,swipe,onsite,jpmc
8597,Waldwick,NJ,7463,chip,onsite,jpmc
8598,Southfield,MA,1259,swipe,onsite,jpmc
8599,Kansas City,MO,64163,swipe,onsite,jpmc
8600,Hobart,IN,46342,chip,onsite,jpmc
8601,Paxinos,PA,17860,chip,onsite,jpmc
8602,West Chicago,IL,60185,chip,onsite,jpmc
8603,Sonora,KY,42776,swipe,onsite,jpmc
8604,Cripple Creek,VA,24322,chip,onsite,jpmc
8605,Berryville,VA,22611,chip,onsite,jpmc
8606,Belchertown,MA,1007,chip,onsite,jpmc
8607,Buford,GA,30515,swipe,onsite,bank_of_america
8608,Plankinton,SD,57368,swipe,onsite,jpmc
8609,Evening Shade,AR,72532,swipe,onsite,jpmc
8610,Lake Preston,SD,57249,chip,offsite,jpmc
8611,Lake Mc Donald,MT,59921,chip,onsite,jpmc
8612,Republic,OH,44867,chip,onsite,jpmc
8613,Todd,NC,28684,swipe,onsite,jpmc
8614,Warm Springs,OR,97761,swipe,onsite,jpmc
8615,Lehigh Valley,PA,18003,chip,onsite,jpmc
8616,Bowling Green,OH,43402,chip,onsite,jpmc
8617,Maximo,OH,44650,swipe,onsite,jpmc
8618,Butler,OK,73625,chip,onsite,wellsfargo
8619,Grinnell,KS,67738,swipe,onsite,jpmc
8620,Ellsworth,IL,61737,chip,onsite,jpmc
8621,Westphalia,KS,66093,chip,onsite,wellsfargo
8622,Lillington,NC,27546,chip,onsite,jpmc
8623,Marriottsville,MD,21104,swipe,onsite,jpmc
8624,Calhoun,GA,30701,chip,onsite,jpmc
8625,Bloomer,WI,54724,swipe,onsite,hsbc
8626,Foxhome,MN,56543,chip,onsite,jpmc
8627,Goldsboro,MD,21636,chip,offsite,jpmc
8628,Newport,TN,37821,swipe,onsite,jpmc
8629,Marysville,PA,17053,swipe,onsite,hsbc
8630,Pompano Beach,FL,33062,chip,onsite,jpmc
8631,Louisville,KY,40258,swipe,onsite,jpmc
8632,Sugar Run,PA,18846,chip,onsite,jpmc
8633,Quecreek,PA,15555,chip,offsite,jpmc
8634,Mount Crawford,VA,22841,chip,onsite,wellsfargo
8635,Tulsa,OK,74101,chip,onsite,hsbc
8636,Reserve,NM,87830,chip,onsite,jpmc
8637,New York,NY,10012,chip,onsite,jpmc
8638,Fenwick,WV,26202,chip,onsite,jpmc
8639,Melbourne Beach,FL,32951,chip,onsite,jpmc
8640,Lannon,WI,53046,chip,onsite,jpmc
8641,Ward,AL,36922,swipe,onsite,jpmc
8642,Sand Springs,OK,74063,chip,onsite,jpmc
8643,Grover,CO,80729,chip,offsite,hsbc
8644,Normal,IL,61790,chip,onsite,jpmc
8645,South Whitley,IN,46787,chip,onsite,hsbc
8646,Mcallen,TX,78502,swipe,offsite,jpmc
8647,Antioch,TN,37011,chip,onsite,jpmc
8648,Somerton,AZ,85350,chip,onsite,jpmc
8649,Bowstring,MN,56631,chip,onsite,jpmc
8650,Chaffee,ND,58014,swipe,onsite,jpmc
8651,Hammett,ID,83627,chip,onsite,jpmc
8652,Franklin,KS,66735,chip,onsite,bank_of_america
8653,Fourmile,KY,40939,chip,onsite,jpmc
8654,Sacramento,CA,94293,chip,onsite,jpmc
8655,Rochester,NY,14627,chip,onsite,jpmc
8656,Leeds,ME,4263,swipe,onsite,jpmc
8657,Richmond,VA,23279,swipe,onsite,jpmc
8658,Hope,NM,88250,chip,onsite,jpmc
8659,Arvada,CO,80001,chip,onsite,jpmc
8660,Mount Union,PA,17066,chip,onsite,jpmc
8661,Corryton,TN,37721,chip,onsite,jpmc
8662,Niles,MI,49120,chip,onsite,jpmc
8663,Martin,OH,43445,chip,onsite,jpmc
8664,Davenport,FL,33837,chip,offsite,jpmc
8665,Minden,IA,51553,chip,onsite,jpmc
8666,Vernal,UT,84078,swipe,onsite,jpmc
8667,Atlanta,GA,30344,swipe,onsite,jpmc
8668,Alco,AR,72610,swipe,onsite,wellsfargo
8669,Latah,WA,99018,chip,onsite,jpmc
8670,Rock Hill,SC,29733,swipe,onsite,jpmc
8671,Mohnton,PA,19540,chip,onsite,jpmc
8672,Boulder,MT,59632,swipe,onsite,jpmc
8673,Littlerock,CA,93543,chip,onsite,jpmc
8674,Van Vleck,TX,77482,chip,onsite,jpmc
8675,Waukomis,OK,73773,swipe,offsite,jpmc
8676,Somerset,CO,81434,chip,offsite,wellsfargo
8677,Poplar Bluff,MO,63901,chip,onsite,jpmc
8678,Bruceville,IN,47516,chip,onsite,jpmc
8679,Cokeburg,PA,15324,chip,onsite,jpmc
8680,Canton,SD,57013,chip,offsite,bank_of_america
8681,Warren,MI,48093,chip,onsite,jpmc
8682,Doerun,GA,31744,swipe,onsite,jpmc
8683,De Soto,MO,63020,chip,onsite,jpmc
8684,Jonestown,PA,17038,chip,onsite,jpmc
8685,Great Falls,MT,59404,chip,offsite,bank_of_america
8686,Tarrytown,NY,10592,chip,onsite,hsbc
8687,Conneaut Lake,PA,16316,chip,onsite,jpmc
8688,Parkin,AR,72373,chip,onsite,jpmc
8689,Portageville,MO,63873,swipe,onsite,jpmc
8690,New Orleans,LA,70159,chip,onsite,wellsfargo
8691,Springwater,NY,14560,chip,onsite,jpmc
8692,Amarillo,TX,79101,chip,onsite,jpmc
8693,Waverly,NY,14892,chip,offsite,jpmc
8694,Liberty,NE,68381,chip,onsite,hsbc
8695,De Lancey,NY,13752,chip,onsite,jpmc
8696,Hobbs,IN,46047,chip,onsite,jpmc
8697,Marcella,AR,72555,swipe,onsite,jpmc
8698,Matawan,NJ,7747,chip,onsite,jpmc
8699,Salkum,WA,98582,swipe,onsite,bank_of_america
8700,Wilmington,NC,28401,chip,onsite,jpmc
8701,Philadelphia,PA,19162,swipe,onsite,hsbc
8702,Lavon,TX,75166,swipe,onsite,jpmc
8703,Marina Del Rey,CA,90295,chip,onsite,jpmc
8704,Lucasville,OH,45699,chip,onsite,jpmc
8705,Reynolds,GA,31076,swipe,onsite,jpmc
8706,Gainesville,FL,32611,chip,onsite,bank_of_america
8707,Verden,OK,73092,swipe,onsite,jpmc
8708,Evansport,OH,43519,swipe,onsite,jpmc
8709,Kansas City,MO,64129,chip,onsite,jpmc
8710,Pelican Rapids,MN,56572,chip,offsite,jpmc
8711,Sells,AZ,85634,chip,onsite,jpmc
8712,Mcarthur,CA,96056,chip,onsite,jpmc
8713,Oakland,CA,94617,chip,onsite,jpmc
8714,Hull,GA,30646,swipe,onsite,jpmc
8715,Washington,DC,20565,chip,onsite,jpmc
8716,Lincoln,NE,68517,chip,onsite,jpmc
8717,Hubbard,IA,50122,swipe,onsite,jpmc
8718,Columbus,GA,31997,chip,onsite,jpmc
8719,Wanda,MN,56294,chip,onsite,jpmc
8720,Hobbs,NM,88241,swipe,offsite,jpmc
8721,Addison,PA,15411,chip,onsite,jpmc
8722,Glencoe,MN,55336,chip,onsite,jpmc
8723,Elliottsburg,PA,17024,chip,onsite,jpmc
8724,Wright,AR,72182,swipe,offsite,jpmc
8725,Lyon Mountain,NY,12952,chip,onsite,jpmc
8726,Memphis,TN,38110,chip,onsite,bank_of_america
8727,Oaks Corners,NY,14518,chip,onsite,bank_of_america
8728,Cerritos,CA,90703,chip,offsite,jpmc
8729,La Porte,TX,77572,swipe,onsite,jpmc
8730,Steptoe,WA,99174,swipe,onsite,jpmc
8731,Bard,CA,92222,chip,onsite,jpmc
8732,Stockton,AL,36579,chip,onsite,jpmc
8733,Prather,CA,93651,chip,offsite,jpmc
8734,San Jose,CA,95121,chip,onsite,jpmc
8735,Saint Louis,MO,63166,swipe,onsite,hsbc
8736,Olpe,KS,66865,chip,onsite,bank_of_america
8737,Twin Lake,MI,49457,chip,onsite,jpmc
8738,Manila,AR,72442,swipe,offsite,bank_of_america
8739,Little Rock,AR,72223,chip,onsite,jpmc
8740,Monument,OR,97864,chip,onsite,jpmc
8741,Wathena,KS,66090,chip,onsite,jpmc
8742,Woodburn,IN,46797,chip,onsite,jpmc
8743,Ocean Isle Beach,NC,28469,chip,onsite,jpmc
8744,Escalon,CA,95320,chip,onsite,jpmc
8745,Birmingham,AL,35203,chip,onsite,jpmc
8746,Greenville,SC,29601,swipe,onsite,jpmc
8747,Kinston,NC,28501,chip,onsite,wellsfargo
8748,Waco,TX,76704,chip,onsite,jpmc
8749,Elbe,WA,98330,chip,onsite,bank_of_america
8750,Allentown,PA,18102,chip,onsite,jpmc
8751,Premont,TX,78375,chip,onsite,jpmc
8752,Bethel Island,CA,94511,chip,onsite,jpmc
8753,Carrollton,TX,75010,chip,onsite,hsbc
8754,Haskell,NJ,7420,swipe,offsite,jpmc
8755,Harbinger,NC,27941,chip,onsite,hsbc
8756,Kahului,HI,96732,chip,onsite,jpmc
8757,Santa Cruz,CA,95065,swipe,onsite,bank_of_america
8758,Quitman,LA,71268,chip,onsite,jpmc
8759,Chestnut Hill,MA,2467,swipe,onsite,jpmc
8760,Berwyn,NE,68819,swipe,onsite,jpmc
8761,Cooperstown,PA,16317,chip,onsite,wellsfargo
8762,Hawthorne,CA,90250,chip,onsite,jpmc
8763,Ekalaka,MT,59324,chip,onsite,jpmc
8764,Russellton,PA,15076,chip,onsite,jpmc
8765,Palmyra,NY,14522,chip,onsite,jpmc
8766,Briscoe,TX,79011,chip,onsite,hsbc
8767,Aberdeen,SD,57401,swipe,offsite,hsbc
8768,Churchville,NY,14428,chip,onsite,jpmc
8769,Cambridge,MA,2239,chip,onsite,jpmc
8770,Seattle,WA,98133,swipe,onsite,jpmc
8771,Shawnee Mission,KS,66215,chip,offsite,jpmc
8772,Fredericksburg,IN,47120,swipe,onsite,jpmc
8773,Davis Junction,IL,61020,chip,onsite,jpmc
8774,Riverside,CT,6878,chip,onsite,jpmc
8775,Middleport,PA,17953,chip,onsite,jpmc
8776,Lake George,CO,80827,chip,onsite,jpmc
8777,Middle Granville,NY,12849,chip,onsite,jpmc
8778,Lake Clear,NY,12945,swipe,offsite,jpmc
8779,California Hot Springs,CA,93207,chip,onsite,jpmc
8780,Murfreesboro,TN,37132,chip,offsite,jpmc
8781,Fort Wayne,IN,46851,chip,onsite,jpmc
8782,Diamond Springs,CA,95619,swipe,onsite,jpmc
8783,La Villa,TX,78562,chip,onsite,jpmc
8784,Shiloh,GA,31826,chip,onsite,jpmc
8785,Lansing,MI,48933,chip,onsite,jpmc
8786,New London,IA,52645,swipe,onsite,jpmc
8787,Greenfield,IL,62044,chip,onsite,jpmc
8788,Charlotte,NC,28228,chip,onsite,jpmc
8789,Minneapolis,MN,55450,chip,onsite,jpmc
8790,Midland,OH,45148,chip,onsite,jpmc
8791,Orlando,FL,32804,chip,onsite,jpmc
8792,Wray,GA,31798,chip,onsite,jpmc
8793,Utica,MS,39175,swipe,onsite,jpmc
8794,Los Angeles,CA,90072,chip,onsite,bank_of_america
8795,Romeo,CO,81148,chip,onsite,jpmc
8796,Columbia,TN,38401,chip,onsite,bank_of_america
8797,Tulsa,OK,74150,swipe,onsite,jpmc
8798,Atherton,CA,94027,chip,onsite,jpmc
8799,Avon Park,FL,33826,swipe,onsite,jpmc
8800,Linwood,NE,68036,swipe,onsite,jpmc
8801,Hayes Center,NE,69032,chip,onsite,jpmc
8802,Ringgold,VA,24586,chip,onsite,jpmc
8803,Benoit,WI,54816,chip,onsite,jpmc
8804,Palmyra,MI,49268,chip,onsite,jpmc
8805,Bolton,MS,39041,swipe,onsite,jpmc
8806,Golf,IL,60029,chip,onsite,wellsfargo
8807,Flora,IL,62839,chip,onsite,jpmc
8808,Austin,TX,78799,swipe,offsite,jpmc
8809,Taylorsville,GA,30178,chip,onsite,jpmc
8810,Naperville,IL,60540,chip,onsite,jpmc
8811,Niagara,ND,58266,swipe,onsite,jpmc
8812,Cincinnati,OH,45215,chip,onsite,bank_of_america
8813,Snohomish,WA,98290,chip,onsite,jpmc
8814,Oconomowoc,WI,53066,chip,onsite,wellsfargo
8815,Dexter,KY,42036,chip,onsite,jpmc
8816,Bushnell,IL,61422,swipe,onsite,jpmc
8817,Pahokee,FL,33476,chip,offsite,hsbc
8818,Medina,TX,78055,swipe,onsite,jpmc
8819,Portland,OR,97220,chip,onsite,jpmc
8820,Orlando,FL,32890,chip,onsite,jpmc
8821,East Bend,NC,27018,chip,onsite,jpmc
8822,Guilford,NY,13780,swipe,onsite,jpmc
8823,Niagara,WI,54151,chip,onsite,jpmc
8824,Clarksburg,WV,26306,chip,onsite,jpmc
8825,Mountain Iron,MN,55768,chip,onsite,jpmc
8826,Hazel,SD,57242,chip,onsite,wellsfargo
8827,La Place,LA,70068,chip,onsite,jpmc
8828,Lilburn,GA,30047,chip,onsite,jpmc
8829,Jessie,ND,58452,chip,onsite,hsbc
8830,Challenge,CA,95925,chip,offsite,jpmc
8831,Carlsbad,CA,92008,chip,offsite,jpmc
8832,Huntington Woods,MI,48070,chip,onsite,jpmc
8833,Le Mars,IA,51031,swipe,onsite,jpmc
8834,Ann Arbor,MI,48109,chip,onsite,jpmc
8835,Indianapolis,IN,46211,chip,onsite,bank_of_america
8836,Mimbres,NM,88049,chip,onsite,jpmc
8837,Groom,TX,79039,chip,onsite,jpmc
8838,Red Level,AL,36474,chip,onsite,jpmc
8839,Glade,KS,67639,swipe,onsite,jpmc
8840,Candor,NY,13743,chip,onsite,jpmc
8841,Forest,IN,46039,chip,onsite,jpmc
8842,Kingston,ID,83839,chip,onsite,jpmc
8843,Montmorenci,SC,29839,swipe,onsite,wellsfargo
8844,Bloomingdale,NJ,7403,chip,onsite,jpmc
8845,New Burnside,IL,62967,chip,onsite,jpmc
8846,Plainfield,MA,1070,swipe,onsite,jpmc
8847,Lancaster,SC,29721,chip,offsite,jpmc
8848,Bonnie,IL,62816,chip,onsite,jpmc
8849,Peridot,AZ,85542,chip,offsite,jpmc
8850,Poplar Bluff,MO,63901,chip,onsite,jpmc
8851,Maybeury,WV,24861,chip,onsite,jpmc
8852,Finlayson,MN,55735,chip,offsite,jpmc
8853,Oklahoma City,OK,73195,chip,onsite,jpmc
8854,Pensacola,FL,32573,chip,onsite,bank_of_america
8855,Opa Locka,FL,33054,swipe,onsite,jpmc
8856,Rye,TX,77369,chip,onsite,jpmc
8857,Dundee,IL,60118,chip,onsite,jpmc
8858,Springfield,MA,1109,swipe,onsite,jpmc
8859,Elco,PA,15434,swipe,offsite,jpmc
8860,Sumerco,WV,25567,chip,onsite,bank_of_america
8861,Cannonsburg,MI,49317,chip,onsite,jpmc
8862,Lopez Island,WA,98261,chip,onsite,jpmc
8863,Frazer,MT,59225,chip,onsite,jpmc
8864,Potlatch,ID,83855,chip,offsite,jpmc
